admin0Name_en,admin0Name_ar,admin0Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin2Name_en,admin2Name_ar,admin2Pcode,admin3Name_en,admin3Name_ar,admin3RefName_en,admin3RefName_ar,admin3Pcode
Yemen,?????,YE,Sa'dah,????,YE22,Kitaf wa Al Boqa',???? ??????,YE2214,Amlah Aal Salim,???? ?? ????,Amlah Aal Salim,???? ?? ????,YE221422
Yemen,?????,YE,Sa'dah,????,YE22,Kitaf wa Al Boqa',???? ??????,YE2214,Amlah Wa'ilah,???? ?????,Amlah Wailah,???? ?????,YE221423
Yemen,?????,YE,Sa'dah,????,YE22,Kitaf wa Al Boqa',???? ??????,YE2214,Wadi Aal Abu Jabarah,???? ?? ????????,Wadi Aal Abu Jabarah,???? ?? ????????,YE221424
Yemen,?????,YE,Sa'dah,????,YE22,Majz,???,YE2210,Aal Jabir,?? ????,Aal Jabir,?? ????,YE221030
Yemen,?????,YE,Sa'dah,????,YE22,Majz,???,YE2210,Al Ma'arif,????????,Al Maarif,????????,YE221029
Yemen,?????,YE,Sa'dah,????,YE22,Majz,???,YE2210,Alt Ar Rabi',??? ??????,Alt Ar Rabi,??? ??????,YE221028
Yemen,?????,YE,Sa'dah,????,YE22,Majz,???,YE2210,Bani Hudhayfah,??? ?????,Bani Hudhayfah,??? ?????,YE221025
Yemen,?????,YE,Sa'dah,????,YE22,Majz,???,YE2210,Bani Obad,??? ????,Bani Obad,??? ????,YE221032
Yemen,?????,YE,Sa'dah,????,YE22,Majz,???,YE2210,Bani Shunayf,??? ????,Bani Shunayf - Majz,??? ???? - ???,YE221022
Yemen,?????,YE,Sa'dah,????,YE22,Majz,???,YE2210,Bani Suwayd,??? ????,Bani Suwayd - Majz,??? ???? - ???,YE221024
Yemen,?????,YE,Sa'dah,????,YE22,Majz,???,YE2210,Dahyan,?????,Dahyan,?????,YE221023
Yemen,?????,YE,Sa'dah,????,YE22,Majz,???,YE2210,Majz,???,Majz,???,YE221021
Yemen,?????,YE,Sa'dah,????,YE22,Majz,???,YE2210,Sahat Wald Omar,???? ??? ???,Sahat Wald Omar,???? ??? ???,YE221031
Yemen,?????,YE,Sa'dah,????,YE22,Majz,???,YE2210,Sarrah,????,Sarrah,????,YE221027
Yemen,?????,YE,Sa'dah,????,YE22,Majz,???,YE2210,Wadi Falah,???? ???,Wadi Falah,???? ???,YE221026
Yemen,?????,YE,Sa'dah,????,YE22,Monabbih,????,YE2203,Aal Kathir,?? ????,Aal Kathir,?? ????,YE220325
Yemen,?????,YE,Sa'dah,????,YE22,Monabbih,????,YE2203,Aal Mashyakh,?? ????,Aal Mashyakh,?? ????,YE220328
Yemen,?????,YE,Sa'dah,????,YE22,Monabbih,????,YE2203,Aal Maswad,?? ????,Aal Maswad,?? ????,YE220327
Yemen,?????,YE,Sa'dah,????,YE22,Monabbih,????,YE2203,Aal Muqana' wa Tariq wa Yahya,?? ???? ????? ????,Aal Muqana wa Tariq wa Yahya,?? ???? ????? ????,YE220322
Yemen,?????,YE,Sa'dah,????,YE22,Monabbih,????,YE2203,Aal Yazid,?? ????,Aal Yazid,?? ????,YE220321
Yemen,?????,YE,Sa'dah,????,YE22,Monabbih,????,YE2203,Al Butayn,??????,Al Butayn,??????,YE220323
Yemen,?????,YE,Sa'dah,????,YE22,Monabbih,????,YE2203,Al Qahratayn,????????,Al Qahratayn,????????,YE220329
Yemen,?????,YE,Sa'dah,????,YE22,Monabbih,????,YE2203,Al Waqishin,????????,Al Waqishin,????????,YE220330
Yemen,?????,YE,Sa'dah,????,YE22,Monabbih,????,YE2203,Bani Ayash,??? ????,Bani Ayash - Monabbih,??? ???? - ????,YE220324
Yemen,?????,YE,Sa'dah,????,YE22,Monabbih,????,YE2203,Bani Khawli,??? ????,Bani Khawli - Monabbih,??? ???? - ????,YE220332
Yemen,?????,YE,Sa'dah,????,YE22,Monabbih,????,YE2203,Jalha'a,?????,Jalhaa,?????,YE220333
Yemen,?????,YE,Sa'dah,????,YE22,Monabbih,????,YE2203,Shudhan,?????,Shudhan,?????,YE220331
Yemen,?????,YE,Sa'dah,????,YE22,Monabbih,????,YE2203,Wald Abduh,??? ????,Wald Abduh,??? ????,YE220326
Yemen,?????,YE,Sa'dah,????,YE22,Qatabir,?????,YE2202,Aal Abdal,?? ????,Aal Abdal,?? ????,YE220225
Yemen,?????,YE,Sa'dah,????,YE22,Qatabir,?????,YE2202,Aal Thabit,?? ????,Aal Thabit,?? ????,YE220224
Yemen,?????,YE,Sa'dah,????,YE22,Qatabir,?????,YE2202,Hanbah,????,Hanbah,????,YE220223
Yemen,?????,YE,Sa'dah,????,YE22,Qatabir,?????,YE2202,Khashir,????,Khashir,????,YE220222
Yemen,?????,YE,Sa'dah,????,YE22,Qatabir,?????,YE2202,Qatabir,?????,Qatabir,?????,YE220221
Yemen,?????,YE,Sa'dah,????,YE22,Razih,????,YE2205,Aal Otayf,?? ????,Aal Otayf,?? ????,YE220528
Yemen,?????,YE,Sa'dah,????,YE22,Razih,????,YE2205,Al Alaa,?????,Al Alaa,?????,YE220524
Yemen,?????,YE,Sa'dah,????,YE22,Razih,????,YE2205,Al Azhur,???????,Al Azhur - Razih,??????? - ????,YE220527
Yemen,?????,YE,Sa'dah,????,YE22,Razih,????,YE2205,Al Ghur,?????,Al Ghur,?????,YE220530
Yemen,?????,YE,Sa'dah,????,YE22,Razih,????,YE2205,Al Hajlah,??????,Al Hajlah,??????,YE220531
Yemen,?????,YE,Sa'dah,????,YE22,Razih,????,YE2205,Al Qadalat Ali,???? ??? ???,Al Qadalat Ali,???? ??? ???,YE220526
Yemen,?????,YE,Sa'dah,????,YE22,Razih,????,YE2205,An Nadhir,??????,An Nadhir,??????,YE220532
Yemen,?????,YE,Sa'dah,????,YE22,Razih,????,YE2205,Ash Shawariq,???????,Ash Shawariq,???????,YE220534
Yemen,?????,YE,Sa'dah,????,YE22,Razih,????,YE2205,Bakil,????,Bakil - Razih,???? - ????,YE220523
Yemen,?????,YE,Sa'dah,????,YE22,Razih,????,YE2205,Bani Al Qum,??? ????,Bani Al Qum,??? ????,YE220535
Yemen,?????,YE,Sa'dah,????,YE22,Razih,????,YE2205,Bani Rabi'ah,??? ?????,Bani Rabiah - Razih,??? ????? - ????,YE220522
Yemen,?????,YE,Sa'dah,????,YE22,Razih,????,YE2205,Bani Sabah,??? ????,Bani Sabah,??? ????,YE220536
Yemen,?????,YE,Sa'dah,????,YE22,Razih,????,YE2205,Burkan,?????,Burkan,?????,YE220533
Yemen,?????,YE,Sa'dah,????,YE22,Razih,????,YE2205,Ghumar,????,Ghumar,????,YE220521
Yemen,?????,YE,Sa'dah,????,YE22,Razih,????,YE2205,Jabal Al Ozd,??? ?????,Jabal Al Ozd,??? ?????,YE220529
Yemen,?????,YE,Sa'dah,????,YE22,Razih,????,YE2205,Sha'ban,?????,Shaban,?????,YE220525
Yemen,?????,YE,Sa'dah,????,YE22,Sa'dah,????,YE2215,Al Abdin Gharaz,??????? ????,Al Abdin Gharaz,??????? ????,YE221522
Yemen,?????,YE,Sa'dah,????,YE22,Sa'dah,????,YE2215,Sa'dah,????,Sadah,????,YE221521
Yemen,?????,YE,Sa'dah,????,YE22,Sahar,????,YE2211,Al Azqul,???????,Al Azqul,???????,YE221121
Yemen,?????,YE,Sa'dah,????,YE22,Sahar,????,YE2211,Al Hamzat,???????,Al Hamzat,???????,YE221123
Yemen,?????,YE,Sa'dah,????,YE22,Sahar,????,YE2211,As Sahn,?????,As Sahn,?????,YE221124
Yemen,?????,YE,Sa'dah,????,YE22,Sahar,????,YE2211,At Talh,?????,At Talh - Sahar,????? - ????,YE221125
Yemen,?????,YE,Sa'dah,????,YE22,Sahar,????,YE2211,Bani Mu'adh,??? ????,Bani Muadh,??? ????,YE221127
Yemen,?????,YE,Sa'dah,????,YE22,Sahar,????,YE2211,Bani Owayr,??? ????,Bani Owayr,??? ????,YE221122
Yemen,?????,YE,Sa'dah,????,YE22,Sahar,????,YE2211,Farwah wa Al Mahadhir,???? ????????,Farwah wa Al Mahadhir,???? ????????,YE221129
Yemen,?????,YE,Sa'dah,????,YE22,Sahar,????,YE2211,Wadi Alaf,???? ????,Wadi Alaf,???? ????,YE221128
Yemen,?????,YE,Sa'dah,????,YE22,Sahar,????,YE2211,Wald Mas'ud,??? ?????,Wald Masud - Sahar,??? ????? - ????,YE221126
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Aal Al Qasim,?? ??????,Aal Al Qasim,?? ??????,YE220934
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Aal Al Waqish,?? ??????,Aal Al Waqish,?? ??????,YE220937
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Aal Yusuf,?? ????,Aal Yusuf,?? ????,YE220939
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Al Baydan,???????,Al Baydan,???????,YE220925
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Al Jahrah,??????,Al Jahrah,??????,YE220940
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Al Karb,?????,Al Karb,?????,YE220923
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Al Khawalid,???????,Al Khawalid,???????,YE220924
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Al Mahrath,??????,Al Mahrath,??????,YE220938
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Alat Al Afkhadh,??? ???????,Alat Al Afkhadh,??? ???????,YE220933
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Alat Al Ghamr,??? ?????,Alat Al Ghamr,??? ?????,YE220930
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,An Naw'ah,??????,An Nawah,??????,YE220931
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Bani Ghurban,??? ?????,Bani Ghurban,??? ?????,YE220928
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Bani Sa'd Al Jahuz,??? ??? ??????,Bani Sad Al Jahuz,??? ??? ??????,YE220926
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Bani Sa'd Arash,??? ??? ????,Bani Sad Arash,??? ??? ????,YE220935
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Bani Was,??? ???,Bani Was,??? ???,YE220936
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Erw,???,Erw,???,YE220922
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Nuni wa Wadi Khayr,???? ????? ???,Nuni wa Wadi Khayr,???? ????? ???,YE220941
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Saqin,?????,Saqin,?????,YE220921
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Sharaf Oraymah,??? ?????,Sharaf Oraymah,??? ?????,YE220927
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Wa'ri wa Omri,???? ?????,Wari wa Omri,???? ?????,YE220932
Yemen,?????,YE,Sa'dah,????,YE22,Saqin,?????,YE2209,Wadi Al Hibal,???? ??????,Wadi Al Hibal,???? ??????,YE220929
Yemen,?????,YE,Sa'dah,????,YE22,Shada'a,????,YE2206,Al Waqish,??????,Al Waqish,??????,YE220622
Yemen,?????,YE,Sa'dah,????,YE22,Shada'a,????,YE2206,Al Waqr,?????,Al Waqr,?????,YE220621
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Ad Dakhiliyah,?????? ????????,YE2308,Al Ahbub,???????,Al Ahbub,???????,YE230824
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Ad Dakhiliyah,?????? ????????,YE2308,Al Hadab,?????,Al Hadab - Al Haymah Ad Dakhiliyah,????? - ?????? ????????,YE230821
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Ad Dakhiliyah,?????? ????????,YE2308,Al Jid'an,???????,Al Jidan,???????,YE230825
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Ad Dakhiliyah,?????? ????????,YE2308,Bani Al Hudhayfi,??? ???????,Bani Al Hudhayfi,??? ???????,YE230830
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Ad Dakhiliyah,?????? ????????,YE2308,Bani Amr,??? ????,Bani Amr - Al Haymah Ad Dakhiliyah,??? ???? - ?????? ????????,YE230822
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Ad Dakhiliyah,?????? ????????,YE2308,Bani An Nimri,??? ??????,Bani An Nimri,??? ??????,YE230828
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Ad Dakhiliyah,?????? ????????,YE2308,Bani As Sayagh,??? ??????,Bani As Sayagh,??? ??????,YE230823
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Ad Dakhiliyah,?????? ????????,YE2308,Bani Mihalhal,??? ?????,Bani Mihalhal,??? ?????,YE230826
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Ad Dakhiliyah,?????? ????????,YE2308,Bani Yusuf,??? ????,Bani Yusuf - Al Haymah Ad Dakhiliyah,??? ???? - ?????? ????????,YE230829
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Ad Dakhiliyah,?????? ????????,YE2308,Bilad Al Qaba'il,???? ???????,Bilad Al Qabail,???? ???????,YE230827
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Al A'mur,???????,Al Amur - Al Haymah Al Kharijiyah,??????? - ?????? ????????,YE230944
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Al A'rush,???????,Al Arush - Al Haymah Al Kharijiyah,??????? - ?????? ????????,YE230923
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Al Ajz,?????,Al Ajz,?????,YE230934
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Al Hatab,?????,Al Hatab,?????,YE230942
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Al Jahadib,???????,Al Jahadib,???????,YE230927
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Al Mahyam,???????,Al Mahyam,???????,YE230943
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Al Mikhlaf,???????,Al Mikhlaf - Al Haymah Al Kharijiyah,??????? - ?????? ????????,YE230933
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Ar Rub',?????,Ar Rub,?????,YE230932
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,As Suds,?????,As Suds,?????,YE230941
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,As Sufah,??????,As Sufah,??????,YE230925
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Bani Al Qalam,??? ??????,Bani Al Qalam,??? ??????,YE230947
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Bani Bajir,??? ????,Bani Bajir,??? ????,YE230936
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Bani Furas,??? ????,Bani Furas,??? ????,YE230950
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Bani Jahdab,??? ????,Bani Jahdab,??? ????,YE230937
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Bani Mansur,??? ?????,Bani Mansur - Al Haymah Al Kharijiyah,??? ????? - ?????? ????????,YE230922
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Bani Mohammad,??? ????,Bani Mohammad - Al Haymah Al Kharijiyah,??? ???? - ?????? ????????,YE230938
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Bani orwah,??? ????,Bani orwah,??? ????,YE230939
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Bani Shamhan,??? ?????,Bani Shamhan,??? ?????,YE230951
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Bani Sulayman,??? ??????,Bani Sulayman - Al Haymah Al Kharijiyah,??? ?????? - ?????? ????????,YE230931
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Bani Walid,??? ????,Bani Walid,??? ????,YE230946
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Bayt Al Ali,??? ??????,Bayt Al Ali,??? ??????,YE230926
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Bayt Al Jaridi,??? ???????,Bayt Al Jaridi,??? ???????,YE230945
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Bayt Ibn Mahdi,??? ??? ????,Bayt Ibn Mahdi,??? ??? ????,YE230935
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Dabi Siham,???? ????,Dabi Siham,???? ????,YE230949
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Darwan,?????,Darwan,?????,YE230928
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Jahalah,?????,Jahalah,?????,YE230940
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Mafhaq,????,Mafhaq,????,YE230921
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Siham,????,Siham,????,YE230948
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Suhah,????,Suhah,????,YE230929
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Wahbi,????,Wahbi,????,YE230924
Yemen,?????,YE,Sana'a,?????,YE23,Al Haymah Al Kharijiyah,?????? ????????,YE2309,Yadi',????,Yadi,????,YE230930
Yemen,?????,YE,Sana'a,?????,YE23,Al Hissn,?????,YE2315,Al Yamaniyah Al Olya,???????? ??????,Al Yamaniyah Al Olya,???????? ??????,YE231521
Yemen,?????,YE,Sana'a,?????,YE23,Arhab,????,YE2302,Al Khamis,??????,Al Khamis - Arhab,?????? - ????,YE230231
Yemen,?????,YE,Sana'a,?????,YE23,Arhab,????,YE2302,Al Mansur,???????,Al Mansur,???????,YE230223
Yemen,?????,YE,Sana'a,?????,YE23,Arhab,????,YE2302,Ath Thulth,?????,Ath Thulth - Arhab,????? - ????,YE230233
Yemen,?????,YE,Sana'a,?????,YE23,Arhab,????,YE2302,Az Zubayrat,????????,Az Zubayrat - Arhab,???????? - ????,YE230227
Yemen,?????,YE,Sana'a,?????,YE23,Arhab,????,YE2302,Bani Ali,??? ???,Bani Ali - Arhab,??? ??? - ????,YE230221
Yemen,?????,YE,Sana'a,?????,YE23,Arhab,????,YE2302,Bani Hakam,??? ???,Bani Hakam,??? ???,YE230226
Yemen,?????,YE,Sana'a,?????,YE23,Arhab,????,YE2302,Bani Murah,??? ???,Bani Murah,??? ???,YE230235
Yemen,?????,YE,Sana'a,?????,YE23,Arhab,????,YE2302,Bani Sulayman,??? ??????,Bani Sulayman - Arhab,??? ?????? - ????,YE230228
Yemen,?????,YE,Sana'a,?????,YE23,Arhab,????,YE2302,Bayt Marran,??? ????,Bayt Marran,??? ????,YE230225
Yemen,?????,YE,Sana'a,?????,YE23,Arhab,????,YE2302,Eyal Abdallah,???? ??? ????,Eyal Abdallah,???? ??? ????,YE230222
Yemen,?????,YE,Sana'a,?????,YE23,Arhab,????,YE2302,Habar,????,Habar,????,YE230229
Yemen,?????,YE,Sana'a,?????,YE23,Arhab,????,YE2302,Hazm,???,Hazm,???,YE230234
Yemen,?????,YE,Sana'a,?????,YE23,Arhab,????,YE2302,Sha'b,???,Shab,???,YE230232
Yemen,?????,YE,Sana'a,?????,YE23,Arhab,????,YE2302,Shakir,????,Shakir,????,YE230224
Yemen,?????,YE,Sana'a,?????,YE23,Arhab,????,YE2302,Zindan,?????,Zindan,?????,YE230230
Yemen,?????,YE,Sana'a,?????,YE23,At Tyal,??????,YE2313,Al Sahman,???????,Al Sahman,???????,YE231323
Yemen,?????,YE,Sana'a,?????,YE23,At Tyal,??????,YE2313,Bani Jabr,??? ???,Bani Jabr - At Tyal,??? ??? - ??????,YE231322
Yemen,?????,YE,Sana'a,?????,YE23,At Tyal,??????,YE2313,Bani Siham,??? ????,Bani Siham,??? ????,YE231321
Yemen,?????,YE,Sana'a,?????,YE23,At Tyal,??????,YE2313,Jabal Al Lawz,??? ?????,Jabal Al Lawz,??? ?????,YE231324
Yemen,?????,YE,Sana'a,?????,YE23,At Tyal,??????,YE2313,Qarawi At Tyal,???? ??????,Qarawi At Tyal,???? ??????,YE231325
Yemen,?????,YE,Sana'a,?????,YE23,Bani Dabyan,??? ?????,YE2314,Bani Dabyan,??? ?????,Bani Dabyan,??? ?????,YE231421
Yemen,?????,YE,Sana'a,?????,YE23,Bani Hushaysh,??? ????,YE2304,Adran,?????,Adran,?????,YE230425
Yemen,?????,YE,Sana'a,?????,YE23,Bani Hushaysh,??? ????,YE2304,Al Abna'a,???????,Al Abnaa,???????,YE230428
Yemen,?????,YE,Sana'a,?????,YE23,Bani Hushaysh,??? ????,YE2304,Ar Rawnah,??????,Ar Rawnah,??????,YE230429
Yemen,?????,YE,Sana'a,?????,YE23,Bani Hushaysh,??? ????,YE2304,Ash Shurfah,??????,Ash Shurfah,??????,YE230427
Yemen,?????,YE,Sana'a,?????,YE23,Bani Hushaysh,??? ????,YE2304,Dhi Marmar,?? ????,Dhi Marmar,?? ????,YE230424
Yemen,?????,YE,Sana'a,?????,YE23,Bani Hushaysh,??? ????,YE2304,Eyal Malik,???? ????,Eyal Malik,???? ????,YE230421
Yemen,?????,YE,Sana'a,?????,YE23,Bani Hushaysh,??? ????,YE2304,Rujam,????,Rujam,????,YE230426
Yemen,?????,YE,Sana'a,?????,YE23,Bani Hushaysh,??? ????,YE2304,Sa'wan,?????,Sawan,?????,YE230422
Yemen,?????,YE,Sana'a,?????,YE23,Bani Hushaysh,??? ????,YE2304,Sarif,???,Sarif,???,YE230423
Yemen,?????,YE,Sana'a,?????,YE23,Bani Matar,??? ???,YE2307,Al Arus,??????,Al Arus,??????,YE230724
Yemen,?????,YE,Sana'a,?????,YE23,Bani Matar,??? ???,YE2307,Al Barawiyah,???????,Al Barawiyah,???????,YE230731
Yemen,?????,YE,Sana'a,?????,YE23,Bani Matar,??? ???,YE2307,Al Hadab,?????,Al Hadab - Bani Matar,????? - ??? ???,YE230729
Yemen,?????,YE,Sana'a,?????,YE23,Bani Matar,??? ???,YE2307,Ath Thulth,?????,Ath Thulth - Bani Matar,????? - ??? ???,YE230730
Yemen,?????,YE,Sana'a,?????,YE23,Bani Matar,??? ???,YE2307,Bani Ar Ra'i,??? ??????,Bani Ar Rai,??? ??????,YE230726
Yemen,?????,YE,Sana'a,?????,YE23,Bani Matar,??? ???,YE2307,Bani Qays,??? ???,Bani Qays - Bani Matar,??? ??? - ??? ???,YE230721
Yemen,?????,YE,Sana'a,?????,YE23,Bani Matar,??? ???,YE2307,Bani Sur,??? ????,Bani Sur,??? ????,YE230732
Yemen,?????,YE,Sana'a,?????,YE23,Bani Matar,??? ???,YE2307,Baqlan,?????,Baqlan,?????,YE230734
Yemen,?????,YE,Sana'a,?????,YE23,Bani Matar,??? ???,YE2307,Diyan,????,Diyan,????,YE230722
Yemen,?????,YE,Sana'a,?????,YE23,Bani Matar,??? ???,YE2307,Hazzat Sahman,??? ?????,Hazzat Sahman,??? ?????,YE230733
Yemen,?????,YE,Sana'a,?????,YE23,Bani Matar,??? ???,YE2307,Jabal An Nabi Shu'ib,??? ????? ????,Jabal An Nabi Shuib,??? ????? ????,YE230723
Yemen,?????,YE,Sana'a,?????,YE23,Bani Matar,??? ???,YE2307,Janb,???,Janb,???,YE230725
Yemen,?????,YE,Sana'a,?????,YE23,Bani Matar,??? ???,YE2307,Shihab Al A'la,???? ??????,Shihab Al Ala,???? ??????,YE230728
Yemen,?????,YE,Sana'a,?????,YE23,Bani Matar,??? ???,YE2307,Shihab Al Asfal,???? ??????,Shihab Al Asfal,???? ??????,YE230727
Yemen,?????,YE,Sana'a,?????,YE23,Bilad Ar Rus,???? ?????,YE2306,Ar Rub' Ash Sharqi,????? ??????,Ar Rub Ash Sharqi - Bilad Ar Rus,????? ?????? - ???? ?????,YE230623
Yemen,?????,YE,Sana'a,?????,YE23,Bilad Ar Rus,???? ?????,YE2306,Rub' Al Abs,??? ?????,Rub Al Abs,??? ?????,YE230621
Yemen,?????,YE,Sana'a,?????,YE23,Bilad Ar Rus,???? ?????,YE2306,Rub' Awlad Hasan,??? ????? ???,Rub Awlad Hasan,??? ????? ???,YE230624
Yemen,?????,YE,Sana'a,?????,YE23,Bilad Ar Rus,???? ?????,YE2306,Wa'lan,?????,Walan,?????,YE230622
Yemen,?????,YE,Sana'a,?????,YE23,Hamdan,?????,YE2301,Bani Mukaram,??? ????,Bani Mukaram,??? ????,YE230124
Yemen,?????,YE,Sana'a,?????,YE23,Hamdan,?????,YE2301,Jusham,???,Jusham,???,YE230123
Yemen,?????,YE,Sana'a,?????,YE23,Hamdan,?????,YE2301,Rub' Hamdan,??? ?????,Rub Hamdan,??? ?????,YE230121
Yemen,?????,YE,Sana'a,?????,YE23,Hamdan,?????,YE2301,Wadi'ah,?????,Wadiah - Hamdan,????? - ?????,YE230122
Yemen,?????,YE,Sana'a,?????,YE23,Jihanah,?????,YE2316,Al Yamaniyah As Sufla,???????? ??????,Al Yamaniyah As Sufla,???????? ??????,YE231622
Yemen,?????,YE,Sana'a,?????,YE23,Jihanah,?????,YE2316,Hadar,???,Hadar,???,YE231623
Yemen,?????,YE,Sana'a,?????,YE23,Jihanah,?????,YE2316,Miswar,????,Miswar - Jihanah,???? - ?????,YE231621
Yemen,?????,YE,Sana'a,?????,YE23,Jihanah,?????,YE2316,Qarawi,????,Qarawi,????,YE231624
Yemen,?????,YE,Sana'a,?????,YE23,Jihanah,?????,YE2316,Sahman Jihanah,????? ?????,Sahman Jihanah,????? ?????,YE231625
Yemen,?????,YE,Sana'a,?????,YE23,Khawlan,?????,YE2312,Al A'rush,???????,Al Arush - Khawlan,??????? - ?????,YE231221
Yemen,?????,YE,Sana'a,?????,YE23,Khawlan,?????,YE2312,Al Makir Al Laghba'a,?????? ???????,Al Makir Al Laghbaa,?????? ???????,YE231224
Yemen,?????,YE,Sana'a,?????,YE23,Khawlan,?????,YE2312,Bani Shaddad,??? ????,Bani Shaddad,??? ????,YE231223
Yemen,?????,YE,Sana'a,?????,YE23,Khawlan,?????,YE2312,Habab Aal Hantash,???? ?? ????,Habab Aal Hantash,???? ?? ????,YE231222
Yemen,?????,YE,Sana'a,?????,YE23,Manakhah,?????,YE2310,Al Aghmur,???????,Al Aghmur,???????,YE231027
